"Site","DateTime","MeanDischarge","inst_rainfall_mm","twentyfour","fourtyeight"
"POKE",2020-06-08 02:45:00,549.951555878739,NA,0,1.27
"POKE",2020-06-08 03:00:00,557.085421216558,0,0,1.143
"POKE",2020-06-08 03:15:00,562.504798074486,NA,0,1.143
"POKE",2020-06-08 03:30:00,569.188225477817,NA,0,1.143
"POKE",2020-06-08 03:45:00,561.240747529024,NA,0,1.143
"POKE",2020-06-08 04:00:00,560.427134918282,0,0,0.635
"POKE",2020-06-08 04:15:00,563.768848619889,NA,0,0.635
"POKE",2020-06-08 04:30:00,565.846511776093,NA,0,0.635
"POKE",2020-06-08 04:45:00,567.924174932356,NA,0,0.635
"POKE",2020-06-08 05:00:00,556.634983281954,0.381,0.381,1.016
"POKE",2020-06-08 05:15:00,559.976696983562,NA,0.381,1.016
"POKE",2020-06-08 05:30:00,573.343551789992,NA,0.381,1.016
"POKE",2020-06-08 05:45:00,571.265888633963,NA,0.381,1.016
"POKE",2020-06-08 06:00:00,581.741467673506,0,0.381,0.508
"POKE",2020-06-08 06:15:00,577.13570342632,NA,0.381,0.508
"POKE",2020-06-08 06:30:00,586.347231920576,NA,0.381,0.508
"POKE",2020-06-08 06:45:00,587.611282465979,NA,0.381,0.508
"POKE",2020-06-08 07:00:00,590.952996167587,0,0.381,0.508
"POKE",2020-06-08 07:15:00,583.005518218968,NA,0.381,0.508
"POKE",2020-06-08 07:30:00,587.611282465979,NA,0.381,0.508
"POKE",2020-06-08 07:45:00,596.822810960177,NA,0.381,0.508
"POKE",2020-06-08 08:00:00,586.797669855237,0,0.381,0.508
"POKE",2020-06-08 08:15:00,604.770288908854,NA,0.381,0.508
"POKE",2020-06-08 08:30:00,611.453716312069,NA,0.381,0.508
"POKE",2020-06-08 08:45:00,604.770288908854,NA,0.381,0.508
"POKE",2020-06-08 09:00:00,613.981817402935,0,0.381,0.508
"POKE",2020-06-08 09:15:00,607.29838999972,NA,0.381,0.508
"POKE",2020-06-08 09:30:00,624.006958507875,NA,0.381,0.508
"POKE",2020-06-08 09:45:00,617.323531104543,NA,0.381,0.508
"POKE",2020-06-08 10:00:00,615.245867948339,0,0.381,0.381
"POKE",2020-06-08 10:15:00,611.904154246731,NA,0.381,0.381
"POKE",2020-06-08 10:30:00,626.53505959874,NA,0.381,0.381
"POKE",2020-06-08 10:45:00,634.482537547417,NA,0.381,0.381
"POKE",2020-06-08 11:00:00,640.352352339891,0,0.381,0.381
"POKE",2020-06-08 11:15:00,642.430015496037,NA,0.381,0.381
"POKE",2020-06-08 11:30:00,645.771729197761,NA,0.381,0.381
"POKE",2020-06-08 11:45:00,649.113442899368,NA,0.381,0.381
"POKE",2020-06-08 12:00:00,643.694066041498,0,0.381,0.381
"POKE",2020-06-08 12:15:00,650.37749344483,NA,0.381,0.381
"POKE",2020-06-08 12:30:00,653.719207146438,NA,0.381,0.381
"POKE",2020-06-08 12:45:00,660.402634549653,NA,0.381,0.381
"POKE",2020-06-08 13:00:00,661.666685095057,0,0.381,0.381
"POKE",2020-06-08 13:15:00,666.272449342243,NA,0.381,0.381
"POKE",2020-06-08 13:30:00,668.350112498389,NA,0.381,0.381
"POKE",2020-06-08 13:45:00,666.272449342243,NA,0.381,0.381
"POKE",2020-06-08 14:00:00,668.350112498389,0,0.381,0.381
"POKE",2020-06-08 14:15:00,673.7694893562,NA,0.381,0.381
"POKE",2020-06-08 14:30:00,666.272449342243,NA,0.381,0.381
"POKE",2020-06-08 14:45:00,672.955876745458,NA,0.381,0.381
"POKE",2020-06-08 15:00:00,678.375253603212,0,0.381,0.381
"POKE",2020-06-08 15:15:00,682.167405239539,NA,0.381,0.381
"POKE",2020-06-08 15:30:00,685.509118941147,NA,0.381,0.381
"POKE",2020-06-08 15:45:00,668.800550433109,NA,0.381,0.381
"POKE",2020-06-08 16:00:00,680.089742083394,0,0.381,0.381
"POKE",2020-06-08 16:15:00,680.089742083394,NA,0.381,0.381
"POKE",2020-06-08 16:30:00,682.617843174201,NA,0.381,0.381
"POKE",2020-06-08 16:45:00,685.959556875809,NA,0.381,0.381
"POKE",2020-06-08 17:00:00,680.089742083394,0,0.381,0.381
"POKE",2020-06-08 17:15:00,680.089742083394,NA,0.381,0.381
"POKE",2020-06-08 17:30:00,682.167405239539,NA,0.381,0.381
"POKE",2020-06-08 17:45:00,654.983257691842,NA,0.381,0.381
"POKE",2020-06-08 18:00:00,657.060920848045,0,0.381,0.381
"POKE",2020-06-08 18:15:00,654.983257691842,NA,0.381,0.381
"POKE",2020-06-08 18:30:00,650.37749344483,NA,0.381,0.381
"POKE",2020-06-08 18:45:00,626.98549753346,NA,0.381,0.381
"POKE",2020-06-08 19:00:00,625.721446987998,0,0.381,0.381
"POKE",2020-06-08 19:15:00,615.245867948339,NA,0.381,0.381
"POKE",2020-06-08 19:30:00,613.981817402935,NA,0.381,0.381
"POKE",2020-06-08 19:45:00,594.745147803915,NA,0.381,0.381
"POKE",2020-06-08 20:00:00,590.139383556845,0,0.381,0.381
"POKE",2020-06-08 20:15:00,580.114242452022,NA,0.381,0.381
"POKE",2020-06-08 20:30:00,570.902713957825,NA,0.381,0.381
"POKE",2020-06-08 20:45:00,572.980377114145,NA,0.381,0.381
"POKE",2020-06-08 21:00:00,558.34947176202,0,0.381,0.381
"POKE",2020-06-08 21:15:00,557.899033827416,NA,0.381,0.381
"POKE",2020-06-08 21:30:00,555.37093273655,NA,0.381,0.381
"POKE",2020-06-08 21:45:00,536.13426313753,NA,0.381,0.381
"POKE",2020-06-08 22:00:00,539.475976839138,0,0.381,0.381
"POKE",2020-06-08 22:15:00,547.873892722593,NA,0.381,0.381
"POKE",2020-06-08 22:30:00,615.696305883059,NA,0.381,0.381
"POKE",2020-06-08 22:45:00,674.583101966942,NA,0.381,0.381
"POKE",2020-06-08 23:00:00,695.083822111366,0,0.381,0.381
"POKE",2020-06-08 23:15:00,709.714727463375,NA,0.381,0.381
"POKE",2020-06-08 23:30:00,694.633384176705,NA,0.381,0.381
"POKE",2020-06-08 23:45:00,675.033539901604,NA,0.381,0.381
"POKE",2020-06-09 00:00:00,661.666685095057,0,0.381,0.381
"POKE",2020-06-09 00:15:00,651.641543990234,NA,0.381,0.381
"POKE",2020-06-09 00:30:00,648.299830288626,NA,0.381,0.381
"POKE",2020-06-09 00:45:00,641.616402885295,NA,0.381,0.381
"POKE",2020-06-09 01:00:00,637.010638638283,0,0.381,0.381
"POKE",2020-06-09 01:15:00,638.274689183687,NA,0.381,0.381
"POKE",2020-06-09 01:30:00,649.563880834088,NA,0.381,0.381
"POKE",2020-06-09 01:45:00,636.197026027541,NA,0.381,0.381
"POKE",2020-06-09 02:00:00,648.75026822323,0,0.381,0.381
"POKE",2020-06-09 02:15:00,658.775409328169,NA,0.381,0.381
"POKE",2020-06-09 02:30:00,656.247308237304,NA,0.381,0.381
"POKE",2020-06-09 02:45:00,662.930735640519,NA,0.381,0.381
"POKE",2020-06-09 03:00:00,654.983257691842,0,0.381,0.381
"POKE",2020-06-09 03:15:00,677.56164099247,NA,0.381,0.381
"POKE",2020-06-09 03:30:00,675.847152512346,NA,0.381,0.381
"POKE",2020-06-09 03:45:00,678.825691537932,NA,0.381,0.381
"POKE",2020-06-09 04:00:00,677.56164099247,0,0.381,0.381
"POKE",2020-06-09 04:15:00,682.981017850281,NA,0.381,0.381
"POKE",2020-06-09 04:30:00,682.530579915678,NA,0.381,0.381
"POKE",2020-06-09 04:45:00,678.375253603212,NA,0.381,0.381
"POKE",2020-06-09 05:00:00,687.136344162747,0,0,0.381
"POKE",2020-06-09 05:15:00,682.981017850281,NA,0,0.381
"POKE",2020-06-09 05:30:00,698.875973747694,NA,0,0.381
"POKE",2020-06-09 05:45:00,686.773169486609,NA,0,0.381
"POKE",2020-06-09 06:00:00,703.932175929425,7.745,7.745,8.126
"POKE",2020-06-09 06:15:00,709.801990721957,NA,7.745,8.126
"POKE",2020-06-09 06:30:00,716.485418125289,NA,7.745,8.126
"POKE",2020-06-09 06:45:00,710.252428656619,NA,7.745,8.126
"POKE",2020-06-09 07:00:00,713.594142358226,0.127,7.872,8.253
"POKE",2020-06-09 07:15:00,727.411435099493,NA,7.872,8.253
"POKE",2020-06-09 07:30:00,715.308630838408,NA,7.872,8.253
"POKE",2020-06-09 07:45:00,734.54530043737,NA,7.872,8.253
"POKE",2020-06-09 08:00:00,737.073401528294,0,7.872,8.253
"POKE",2020-06-09 08:15:00,747.098542633117,NA,7.872,8.253
"POKE",2020-06-09 08:30:00,734.995738372148,NA,7.872,8.253
"POKE",2020-06-09 08:45:00,726.234647812613,NA,7.872,8.253
"POKE",2020-06-09 09:00:00,737.523839463014,0,7.872,8.253
"POKE",2020-06-09 09:15:00,739.60150261916,NA,7.872,8.253
"POKE",2020-06-09 09:30:00,747.548980567837,NA,7.872,8.253
"POKE",2020-06-09 09:45:00,743.393654255487,NA,7.872,8.253
"POKE",2020-06-09 10:00:00,755.946896451176,0,7.872,8.253
"POKE",2020-06-09 10:15:00,754.682845905714,NA,7.872,8.253
"POKE",2020-06-09 10:30:00,761.366273309046,NA,7.872,8.253
"POKE",2020-06-09 10:45:00,770.577801803185,NA,7.872,8.253
"POKE",2020-06-09 11:00:00,767.236088101577,0,7.872,8.253
"POKE",2020-06-09 11:15:00,769.313751257723,NA,7.872,8.253
"POKE",2020-06-09 11:30:00,772.655464959331,NA,7.872,8.253
"POKE",2020-06-09 11:45:00,778.525279751804,NA,7.872,8.253
"POKE",2020-06-09 12:00:00,777.2612292064,0,7.872,8.253
"POKE",2020-06-09 12:15:00,775.997178660939,NA,7.872,8.253
"POKE",2020-06-09 12:30:00,792.705747169093,NA,7.872,8.253
"POKE",2020-06-09 12:45:00,781.416555518808,NA,7.872,8.253
"POKE",2020-06-09 13:00:00,794.783410325239,0,7.872,8.253
"POKE",2020-06-09 13:15:00,792.705747169093,NA,7.872,8.253
"POKE",2020-06-09 13:30:00,775.997178660939,NA,7.872,8.253
"POKE",2020-06-09 13:45:00,796.497898805421,NA,7.872,8.253
"POKE",2020-06-09 14:00:00,789.814471402206,0,7.872,8.253
"POKE",2020-06-09 14:15:00,787.736808246002,NA,7.872,8.253
"POKE",2020-06-09 14:30:00,790.628084012948,NA,7.872,8.253
"POKE",2020-06-09 14:45:00,795.684286194679,NA,7.872,8.253
"POKE",2020-06-09 15:00:00,794.420235649217,0,7.872,8.253
"POKE",2020-06-09 15:15:00,789.000858791464,NA,7.872,8.253
"POKE",2020-06-09 15:30:00,775.634003984916,NA,7.872,8.253
"POKE",2020-06-09 15:45:00,789.814471402206,NA,7.872,8.253
"POKE",2020-06-09 16:00:00,779.789330297266,0,7.872,8.253
"POKE",2020-06-09 16:15:00,771.028239737847,NA,7.872,8.253
"POKE",2020-06-09 16:30:00,751.791570138827,NA,7.872,8.253
"POKE",2020-06-09 16:45:00,753.86923329503,NA,7.872,8.253
"POKE",2020-06-09 17:00:00,753.86923329503,0,7.872,8.253
"POKE",2020-06-09 17:15:00,727.949136292737,NA,7.872,8.253
"POKE",2020-06-09 17:30:00,729.213186838198,NA,7.872,8.253
"POKE",2020-06-09 17:45:00,709.976517239178,NA,7.872,8.253
"POKE",2020-06-09 18:00:00,707.898854082974,0,7.872,8.253
"POKE",2020-06-09 18:15:00,692.003898185561,NA,7.872,8.253
"POKE",2020-06-09 18:30:00,688.662184483954,NA,7.872,8.253
"POKE",2020-06-09 18:45:00,684.870032847684,NA,7.872,8.253
"POKE",2020-06-09 19:00:00,669.425514884933,0,7.872,8.253
"POKE",2020-06-09 19:15:00,666.897413794068,NA,7.872,8.253
"POKE",2020-06-09 19:30:00,662.291649546998,NA,7.872,8.253
"POKE",2020-06-09 19:45:00,637.635603090166,NA,7.872,8.253
"POKE",2020-06-09 20:00:00,654.344171598321,0,7.872,8.253
"POKE",2020-06-09 20:15:00,630.952175686951,NA,7.872,8.253
"POKE",2020-06-09 20:30:00,635.107501999359,NA,7.872,8.253
"POKE",2020-06-09 20:45:00,633.029838843155,NA,7.872,8.253
"POKE",2020-06-09 21:00:00,618.398933491204,0,7.872,8.253
"POKE",2020-06-09 21:15:00,610.451455542527,NA,7.872,8.253
"POKE",2020-06-09 21:30:00,602.503977593733,NA,7.872,8.253
"POKE",2020-06-09 21:45:00,608.736967062287,NA,7.872,8.253
"POKE",2020-06-09 22:00:00,598.711825957464,0,7.872,8.253
"POKE",2020-06-09 22:15:00,591.21478594339,NA,7.872,8.253
"POKE",2020-06-09 22:30:00,599.975876502867,NA,7.872,8.253
"POKE",2020-06-09 22:45:00,588.686684852524,NA,7.872,8.253
"POKE",2020-06-09 23:00:00,574.055779500632,0,7.872,8.253
"POKE",2020-06-09 23:15:00,576.133442656836,NA,7.872,8.253
"POKE",2020-06-09 23:30:00,565.657863617234,NA,7.872,8.253
"POKE",2020-06-09 23:45:00,571.077240475046,NA,7.872,8.253
"POKE",2020-06-10 00:00:00,573.154903631366,0,7.872,8.253
"POKE",2020-06-10 00:15:00,571.890853085904,NA,7.872,8.253
"POKE",2020-06-10 00:30:00,566.021038293315,NA,7.872,8.253
"POKE",2020-06-10 00:45:00,564.756987747853,NA,7.872,8.253
"POKE",2020-06-10 01:00:00,562.228886656987,0,7.872,8.253
"POKE",2020-06-10 01:15:00,554.281408708368,NA,7.872,8.253
"POKE",2020-06-10 01:30:00,551.753307617444,NA,7.872,8.253
"POKE",2020-06-10 01:45:00,550.48925707204,NA,7.872,8.253
"POKE",2020-06-10 02:00:00,552.566920228186,0,7.872,8.253
"POKE",2020-06-10 02:15:00,553.830970773648,NA,7.872,8.253
"POKE",2020-06-10 02:30:00,556.359071864514,NA,7.872,8.253
"POKE",2020-06-10 02:45:00,541.728166512621,NA,7.872,8.253
"POKE",2020-06-10 03:00:00,543.805829668825,0,7.872,8.253
"POKE",2020-06-10 03:15:00,547.147543370316,NA,7.872,8.253
"POKE",2020-06-10 03:30:00,549.675644461182,NA,7.872,8.253
"POKE",2020-06-10 03:45:00,550.48925707204,NA,7.872,8.253
"POKE",2020-06-10 04:00:00,534.594301174628,0,7.872,8.253
"POKE",2020-06-10 04:15:00,541.277728577959,NA,7.872,8.253
"POKE",2020-06-10 04:30:00,540.013678032497,NA,7.872,8.253
"POKE",2020-06-10 04:45:00,539.200065421755,NA,7.872,8.253
"POKE",2020-06-10 05:00:00,539.200065421755,0,7.872,7.872
"POKE",2020-06-10 05:15:00,545.069880214229,NA,7.872,7.872
"POKE",2020-06-10 05:30:00,555.545459253772,NA,7.872,7.872
"POKE",2020-06-10 05:45:00,566.834650904173,NA,7.872,7.872
"POKE",2020-06-10 06:00:00,568.54913938418,0,0.127,7.872
"POKE",2020-06-10 06:15:00,576.496617332974,NA,0.127,7.872
"POKE",2020-06-10 06:30:00,582.366432125273,NA,0.127,7.872
"POKE",2020-06-10 06:45:00,585.708145826997,NA,0.127,7.872
"POKE",2020-06-10 07:00:00,579.47515635856,0,0,7.872
"POKE",2020-06-10 07:15:00,589.500297463383,NA,0,7.872
"POKE",2020-06-10 07:30:00,599.975876502867,NA,0,7.872
"POKE",2020-06-10 07:45:00,599.975876502867,NA,0,7.872
"POKE",2020-06-10 08:00:00,598.348651281442,0,0,7.872
"POKE",2020-06-10 08:15:00,606.746567164781,NA,0,7.872
"POKE",2020-06-10 08:30:00,612.616381957254,NA,0,7.872
"POKE",2020-06-10 08:45:00,627.697725243808,NA,0,7.872
"POKE",2020-06-10 09:00:00,634.017977971002,0,0,7.872
"POKE",2020-06-10 09:15:00,643.679944399919,NA,0,7.872
"POKE",2020-06-10 09:30:00,648.285708646988,NA,0,7.872
"POKE",2020-06-10 09:45:00,656.233186595724,NA,0,7.872
"POKE",2020-06-10 10:00:00,644.130382334522,0,0,7.872
"POKE",2020-06-10 10:15:00,650.000197127112,NA,0,7.872
"POKE",2020-06-10 10:30:00,666.345590959245,NA,0,7.872
"POKE",2020-06-10 10:45:00,667.609641504707,NA,0,7.872
"POKE",2020-06-10 11:00:00,668.873692050111,0,0,7.872
"POKE",2020-06-10 11:15:00,664.267927802983,NA,0,7.872
"POKE",2020-06-10 11:30:00,671.764967817056,NA,0,7.872
"POKE",2020-06-10 11:45:00,673.842630973202,NA,0,7.872
"POKE",2020-06-10 12:00:00,686.395873169007,0,0,7.872
"POKE",2020-06-10 12:15:00,673.02901836246,NA,0,7.872
"POKE",2020-06-10 12:30:00,686.395873169007,NA,0,7.872
"POKE",2020-06-10 12:45:00,683.054159467283,NA,0,7.872
"POKE",2020-06-10 13:00:00,693.529738506943,0,0,7.872
"POKE",2020-06-10 13:15:00,694.793789052346,NA,0,7.872
"POKE",2020-06-10 13:30:00,700.663603844878,NA,0,7.872
"POKE",2020-06-10 13:45:00,707.797469182755,NA,0,7.872
"POKE",2020-06-10 14:00:00,696.508277532528,0,0,7.872
"POKE",2020-06-10 14:15:00,698.585940688674,NA,0,7.872
"POKE",2020-06-10 14:30:00,714.48089658597,NA,0,7.872
"POKE",2020-06-10 14:45:00,705.269368091889,NA,0,7.872
"POKE",2020-06-10 15:00:00,709.061519728217,0,0,7.872
"POKE",2020-06-10 15:15:00,705.719806026609,NA,0,7.872
"POKE",2020-06-10 15:30:00,702.378092325001,NA,0,7.872
"POKE",2020-06-10 15:45:00,687.747186972992,NA,0,7.872
"POKE",2020-06-10 16:00:00,691.0889006746,0,0,7.872
"POKE",2020-06-10 16:15:00,692.352951220062,NA,0,7.872
"POKE",2020-06-10 16:30:00,694.430614376208,NA,0,7.872
"POKE",2020-06-10 16:45:00,695.69466492167,NA,0,7.872
"POKE",2020-06-10 17:00:00,684.405473271385,0,0,7.872
"POKE",2020-06-10 17:15:00,683.141422725981,NA,0,7.872
"POKE",2020-06-10 17:30:00,671.85223107558,NA,0,7.872
"POKE",2020-06-10 17:45:00,669.774567919434,NA,0,7.872
"POKE",2020-06-10 18:00:00,672.3026690103,0,0,7.872
"POKE",2020-06-10 18:15:00,656.407713113003,NA,0,7.872
"POKE",2020-06-10 18:30:00,647.646622553468,NA,0,7.872
"POKE",2020-06-10 18:45:00,647.646622553468,NA,0,7.872
"POKE",2020-06-10 19:00:00,646.382572008064,0.254,0.254,8.126
"POKE",2020-06-10 19:15:00,640.512757215474,NA,0.254,8.126
"POKE",2020-06-10 19:30:00,629.223565565189,NA,0.254,8.126
"POKE",2020-06-10 19:45:00,622.540138161974,NA,0.254,8.126
"POKE",2020-06-10 20:00:00,631.301228721451,0,0.254,8.126
"POKE",2020-06-10 20:15:00,615.406272823922,NA,0.254,8.126
"POKE",2020-06-10 20:30:00,616.219885434781,NA,0.254,8.126
"POKE",2020-06-10 20:45:00,610.800508577027,NA,0.254,8.126
"POKE",2020-06-10 21:00:00,608.722845420823,0,0.254,8.126
"POKE",2020-06-10 21:15:00,599.511316926626,NA,0.254,8.126
"POKE",2020-06-10 21:30:00,604.117081173696,NA,0.254,8.126
"POKE",2020-06-10 21:45:00,601.58898008283,NA,0.254,8.126
"POKE",2020-06-10 22:00:00,593.641502134153,0,0.254,8.126
"POKE",2020-06-10 22:15:00,591.113401043287,NA,0.254,8.126
"POKE",2020-06-10 22:30:00,577.296108302136,NA,0.254,8.126
"POKE",2020-06-10 22:45:00,579.373771458282,NA,0.254,8.126
"POKE",2020-06-10 23:00:00,570.162242964085,0,0.254,8.126
"POKE",2020-06-10 23:15:00,568.898192418681,NA,0.254,8.126
"POKE",2020-06-10 23:30:00,572.239906120405,NA,0.254,8.126
"POKE",2020-06-10 23:45:00,558.873051313742,NA,0.254,8.126
"POKE",2020-06-11 00:00:00,578.923333523504,0,0.254,8.126
"POKE",2020-06-11 00:15:00,584.342710381374,NA,0.254,8.126
"POKE",2020-06-11 00:30:00,566.370091327815,NA,0.254,8.126
"POKE",2020-06-11 00:45:00,563.841990236891,NA,0.254,8.126
"POKE",2020-06-11 01:00:00,571.339030250849,0,0.254,8.126
"POKE",2020-06-11 01:15:00,565.919653393212,NA,0.254,8.126
"POKE",2020-06-11 01:30:00,563.391552302346,NA,0.254,8.126
"POKE",2020-06-11 01:45:00,565.469215458492,NA,0.254,8.126
"POKE",2020-06-11 02:00:00,562.127501756884,0,0.254,8.126
"POKE",2020-06-11 02:15:00,566.733266003954,NA,0.254,8.126
"POKE",2020-06-11 02:30:00,576.845670367416,NA,0.254,8.126
"POKE",2020-06-11 02:45:00,583.529097770632,NA,0.254,8.126
"POKE",2020-06-11 03:00:00,578.109720912878,0,0.254,8.126
"POKE",2020-06-11 03:15:00,586.057198861497,NA,0.254,8.126
"POKE",2020-06-11 03:30:00,581.901872549206,NA,0.254,8.126
"POKE",2020-06-11 03:45:00,575.218445145874,NA,0.254,8.126
"POKE",2020-06-11 04:00:00,578.560158847598,0,0.254,8.126
"POKE",2020-06-11 04:15:00,570.612680898805,NA,0.254,8.126
"POKE",2020-06-11 04:30:00,570.612680898805,NA,0.254,8.126
"POKE",2020-06-11 04:45:00,572.69034405495,NA,0.254,8.126
"POKE",2020-06-11 05:00:00,576.032057756674,0,0.254,8.126
"POKE",2020-06-11 05:15:00,572.69034405495,NA,0.254,8.126
"POKE",2020-06-11 05:30:00,576.032057756674,NA,0.254,8.126
"POKE",2020-06-11 05:45:00,583.979535705235,NA,0.254,8.126
"POKE",2020-06-11 06:00:00,587.321249406959,0,0.254,0.381
"POKE",2020-06-11 06:15:00,597.346390511899,NA,0.254,0.381
"POKE",2020-06-11 06:30:00,598.610441057361,NA,0.254,0.381
"POKE",2020-06-11 06:45:00,601.952154758968,NA,0.254,0.381
"POKE",2020-06-11 07:00:00,593.191064199433,0,0.254,0.254
"POKE",2020-06-11 07:15:00,594.455114744895,NA,0.254,0.254
"POKE",2020-06-11 07:30:00,592.377451588691,NA,0.254,0.254
"POKE",2020-06-11 07:45:00,602.853030628234,NA,0.254,0.254
"POKE",2020-06-11 08:00:00,606.194744329958,0,0.254,0.254
"POKE",2020-06-11 08:15:00,609.986895966285,NA,0.254,0.254
"POKE",2020-06-11 08:30:00,625.881851863582,NA,0.254,0.254
"POKE",2020-06-11 08:45:00,617.120761304221,NA,0.254,0.254
"POKE",2020-06-11 09:00:00,617.120761304221,0,0.254,0.254
"POKE",2020-06-11 09:15:00,621.726525551116,NA,0.254,0.254
"POKE",2020-06-11 09:30:00,649.724285709672,NA,0.254,0.254
"POKE",2020-06-11 09:45:00,640.963195150252,NA,0.254,0.254
"POKE",2020-06-11 10:00:00,627.596340343705,0,0.254,0.254
"POKE",2020-06-11 10:15:00,643.491296241176,NA,0.254,0.254
"POKE",2020-06-11 10:30:00,650.174723644392,NA,0.254,0.254
"POKE",2020-06-11 10:45:00,662.727965840197,NA,0.254,0.254
"POKE",2020-06-11 11:00:00,652.702824735257,0,0.254,0.254
"POKE",2020-06-11 11:15:00,670.675443788699,NA,0.254,0.254
"POKE",2020-06-11 11:30:00,665.256066931062,NA,0.254,0.254
"POKE",2020-06-11 11:45:00,666.520117476466,NA,0.254,0.254
"POKE",2020-06-11 12:00:00,677.809309126751,0,0.254,0.254
"POKE",2020-06-11 12:15:00,684.943174464686,NA,0.254,0.254
"POKE",2020-06-11 12:30:00,683.679123919224,NA,0.254,0.254
"POKE",2020-06-11 12:45:00,688.284888166294,NA,0.254,0.254
"POKE",2020-06-11 13:00:00,683.679123919224,0,0.254,0.254
"POKE",2020-06-11 13:15:00,680.337410217617,NA,0.254,0.254
"POKE",2020-06-11 13:30:00,683.679123919224,NA,0.254,0.254
"POKE",2020-06-11 13:45:00,689.548938711698,NA,0.254,0.254
"POKE",2020-06-11 14:00:00,682.865511308482,0,0.254,0.254
"POKE",2020-06-11 14:15:00,690.81298925716,NA,0.254,0.254
"POKE",2020-06-11 14:30:00,692.890652413422,NA,0.254,0.254
"POKE",2020-06-11 14:45:00,690.81298925716,NA,0.254,0.254
"POKE",2020-06-11 15:00:00,689.548938711698,0,0.254,0.254
"POKE",2020-06-11 15:15:00,693.341090348025,NA,0.254,0.254
"POKE",2020-06-11 15:30:00,690.81298925716,NA,0.254,0.254
"POKE",2020-06-11 15:45:00,694.154702958884,NA,0.254,0.254
"POKE",2020-06-11 16:00:00,691.626601868018,0,0.254,0.254
"POKE",2020-06-11 16:15:00,700.024517751357,NA,0.254,0.254
"POKE",2020-06-11 16:30:00,700.024517751357,NA,0.254,0.254
"POKE",2020-06-11 16:45:00,687.020837620832,NA,0.254,0.254
"POKE",2020-06-11 17:00:00,694.968315569626,0,0.254,0.254
"POKE",2020-06-11 17:15:00,694.968315569626,NA,0.254,0.254
"POKE",2020-06-11 17:30:00,676.995696515893,NA,0.254,0.254
"POKE",2020-06-11 17:45:00,676.182083905267,NA,0.254,0.254
"POKE",2020-06-11 18:00:00,670.312269112794,0,0.254,0.254
"POKE",2020-06-11 18:15:00,662.364791164058,NA,0.254,0.254
"POKE",2020-06-11 18:30:00,653.603700604639,NA,0.254,0.254
"POKE",2020-06-11 18:45:00,665.706504865666,NA,0.254,0.254
"POKE",2020-06-11 19:00:00,645.2057847213,0,0,0.254
"POKE",2020-06-11 19:15:00,632.652542525495,NA,0,0.254
"POKE",2020-06-11 19:30:00,631.388491980033,NA,0,0.254
"POKE",2020-06-11 19:45:00,630.938054045313,NA,0,0.254
"POKE",2020-06-11 20:00:00,622.990576096578,0,0,0.254
"POKE",2020-06-11 20:15:00,612.514997057151,NA,0,0.254
"POKE",2020-06-11 20:30:00,594.542378003534,NA,0,0.254
"POKE",2020-06-11 20:45:00,605.831569653819,NA,0,0.254
"POKE",2020-06-11 21:00:00,586.594900054799,0,0,0.254
"POKE",2020-06-11 21:15:00,622.540138161974,NA,0,0.254
"POKE",2020-06-11 21:30:00,608.359670744685,NA,0,0.254
"POKE",2020-06-11 21:45:00,620.91291294049,NA,0,0.254
"POKE",2020-06-11 22:00:00,626.782727732905,0,0,0.254
"POKE",2020-06-11 22:15:00,620.099300329806,NA,0,0.254
"POKE",2020-06-11 22:30:00,615.49353608262,NA,0,0.254
"POKE",2020-06-11 22:45:00,630.124441434629,NA,0,0.254
"POKE",2020-06-11 23:00:00,640.149582539569,0,0,0.254
"POKE",2020-06-11 23:15:00,630.124441434629,NA,0,0.254
"POKE",2020-06-11 23:30:00,620.099300329806,NA,0,0.254
"POKE",2020-06-11 23:45:00,633.466155136237,NA,0,0.254
"POKE",2020-06-12 00:00:00,627.596340343705,0,0,0.254
"POKE",2020-06-12 00:15:00,615.043098148017,NA,0,0.254
"POKE",2020-06-12 00:30:00,613.779047602613,NA,0,0.254
"POKE",2020-06-12 00:45:00,612.514997057151,NA,0,0.254
"POKE",2020-06-12 01:00:00,624.61780131812,0,0,0.254
"POKE",2020-06-12 01:15:00,609.986895966285,NA,0,0.254
"POKE",2020-06-12 01:30:00,617.483935980243,NA,0,0.254
"POKE",2020-06-12 01:45:00,626.24502653972,NA,0,0.254
"POKE",2020-06-12 02:00:00,618.297548590985,0,0,0.254
"POKE",2020-06-12 02:15:00,622.903312837996,NA,0,0.254
"POKE",2020-06-12 02:30:00,629.586740241328,NA,0,0.254
"POKE",2020-06-12 02:45:00,614.955834889377,NA,0,0.254
"POKE",2020-06-12 03:00:00,621.639262292592,0,0,0.254
"POKE",2020-06-12 03:15:00,622.452874903393,NA,0,0.254
"POKE",2020-06-12 03:30:00,625.794588605,NA,0,0.254
"POKE",2020-06-12 03:45:00,623.716925448854,NA,0,0.254
"POKE",2020-06-12 04:00:00,630.400352851953,0,0,0.254
